Date,Region,Product,Product Category,Temperature,DayOfWeek,Sales,source_file,is_anomaly,anomaly_score
2025-02-09,East,Sprite,AA,10.6,Sunday,892,sales_2025-02-09.csv,0,-0.5053691550002418
2025-02-09,East,Pepsi,AA,10.6,Sunday,885,sales_2025-02-09.csv,0,-0.5068603057274987
2025-02-09,East,Golden Milk,AB,10.6,Sunday,1171,sales_2025-02-09.csv,0,-0.5171785607704054
2025-02-09,East,Almond Drink,AB,10.6,Sunday,1184,sales_2025-02-09.csv,0,-0.5179364645160933
2025-02-09,East,Oat Latte,AB,10.6,Sunday,1063,sales_2025-02-09.csv,0,-0.515104051638015
2025-02-09,East,Strawberry Shake,AC,10.6,Sunday,1468,sales_2025-02-09.csv,0,-0.5273651695928967
2025-02-09,East,Chocolate Shake,AC,10.6,Sunday,1461,sales_2025-02-09.csv,0,-0.5273651695928967
2025-02-09,East,Vanilla Shake,AC,10.6,Sunday,1453,sales_2025-02-09.csv,0,-0.5247595491566006
2025-02-09,East,Orange Juice,AD,10.6,Sunday,506,sales_2025-02-09.csv,1,-0.5359622309564568
2025-02-09,East,Apple Juice,AD,10.6,Sunday,1025,sales_2025-02-09.csv,0,-0.518973637733808
2025-02-09,East,Mango Juice,AD,10.6,Sunday,1000,sales_2025-02-09.csv,0,-0.5177716420412392
2025-02-09,East,Pepsi Max,AE,10.6,Sunday,1345,sales_2025-02-09.csv,0,-0.5191949222627973
2025-02-09,East,Cola Zero,AE,10.6,Sunday,1403,sales_2025-02-09.csv,0,-0.5231921002416026
2025-02-09,East,Sprite Zero,AE,10.6,Sunday,1389,sales_2025-02-09.csv,0,-0.5231921002416026
2025-02-09,East,Kombucha,AF,10.6,Sunday,898,sales_2025-02-09.csv,0,-0.5024662151198445
2025-02-09,East,Coconut Water,AF,10.6,Sunday,890,sales_2025-02-09.csv,0,-0.5024662151198445
2025-02-09,East,Isotonic Drink,AF,10.6,Sunday,934,sales_2025-02-09.csv,0,-0.4995836017386244
2025-02-10,North,Coca-Cola,AA,10.7,Monday,1000,sales_2025-02-10.csv,0,-0.48779928315817456
2025-02-10,North,Fanta,AA,10.7,Monday,1069,sales_2025-02-10.csv,0,-0.48581740534188383
2025-02-10,North,Sprite,AA,10.7,Monday,1187,sales_2025-02-10.csv,0,-0.48484949220996115
2025-02-10,North,Pepsi,AA,10.7,Monday,1079,sales_2025-02-10.csv,0,-0.48581740534188383
2025-02-10,North,Golden Milk,AB,10.7,Monday,2477,sales_2025-02-10.csv,1,-0.5534601722950416
2025-02-10,North,Almond Drink,AB,10.7,Monday,854,sales_2025-02-10.csv,0,-0.5075130477303508
2025-02-10,North,Oat Latte,AB,10.7,Monday,938,sales_2025-02-10.csv,0,-0.5032999611437418
2025-02-10,North,Strawberry Shake,AC,10.7,Monday,1256,sales_2025-02-10.csv,0,-0.5224457954097798
2025-02-10,North,Chocolate Shake,AC,10.7,Monday,1327,sales_2025-02-10.csv,0,-0.5265691748980382
2025-02-10,North,Vanilla Shake,AC,10.7,Monday,1260,sales_2025-02-10.csv,0,-0.5224457954097798
2025-02-10,North,Orange Juice,AD,10.7,Monday,1111,sales_2025-02-10.csv,0,-0.5004462130527869
2025-02-10,North,Apple Juice,AD,10.7,Monday,1109,sales_2025-02-10.csv,0,-0.5004462130527869
2025-02-10,North,Mango Juice,AD,10.7,Monday,995,sales_2025-02-10.csv,0,-0.504400370978127
2025-02-10,North,Pepsi Max,AE,10.7,Monday,1297,sales_2025-02-10.csv,0,-0.4933230862821868
2025-02-10,North,Cola Zero,AE,10.7,Monday,1168,sales_2025-02-10.csv,0,-0.48821933146390706
2025-02-10,North,Sprite Zero,AE,10.7,Monday,1292,sales_2025-02-10.csv,0,-0.4933230862821868
2025-02-10,North,Kombucha,AF,10.7,Monday,552,sales_2025-02-10.csv,0,-0.5087722523922975
2025-02-10,North,Coconut Water,AF,10.7,Monday,1042,sales_2025-02-10.csv,0,-0.48734505112537796
2025-02-10,North,Isotonic Drink,AF,10.7,Monday,992,sales_2025-02-10.csv,0,-0.4890982447860421
2025-02-10,South,Coca-Cola,AA,22.7,Monday,1298,sales_2025-02-10.csv,0,-0.4744772966558412
2025-02-10,South,Fanta,AA,22.7,Monday,1179,sales_2025-02-10.csv,0,-0.4763595471884117
2025-02-10,South,Sprite,AA,22.7,Monday,1282,sales_2025-02-10.csv,0,-0.47415638038613184
2025-02-10,South,Pepsi,AA,22.7,Monday,1402,sales_2025-02-10.csv,0,-0.4845368005211805
2025-02-10,South,Golden Milk,AB,22.7,Monday,1051,sales_2025-02-10.csv,0,-0.49221687752488186
2025-02-10,South,Almond Drink,AB,22.7,Monday,890,sales_2025-02-10.csv,0,-0.49336030471980696
2025-02-10,South,Oat Latte,AB,22.7,Monday,994,sales_2025-02-10.csv,0,-0.49385316078245606
2025-02-10,South,Strawberry Shake,AC,22.7,Monday,1132,sales_2025-02-10.csv,0,-0.502424429947188
2025-02-10,South,Chocolate Shake,AC,22.7,Monday,1172,sales_2025-02-10.csv,0,-0.5037860055376016
2025-02-10,South,Vanilla Shake,AC,22.7,Monday,1122,sales_2025-02-10.csv,0,-0.502424429947188
2025-02-10,South,Orange Juice,AD,22.7,Monday,1222,sales_2025-02-10.csv,0,-0.4834218395576728
2025-02-10,South,Apple Juice,AD,22.7,Monday,588,sales_2025-02-10.csv,0,-0.5066742436787461
2025-02-10,South,Mango Juice,AD,22.7,Monday,1253,sales_2025-02-10.csv,0,-0.48407643555058216
2025-02-10,South,Pepsi Max,AE,22.7,Monday,1244,sales_2025-02-10.csv,0,-0.47805877160243065
2025-02-10,South,Cola Zero,AE,22.7,Monday,1224,sales_2025-02-10.csv,0,-0.47805877160243065
2025-02-10,South,Sprite Zero,AE,22.7,Monday,1133,sales_2025-02-10.csv,0,-0.4766107574172332
2025-02-10,South,Kombucha,AF,22.7,Monday,1031,sales_2025-02-10.csv,0,-0.4830197676062441
2025-02-10,South,Coconut Water,AF,22.7,Monday,1178,sales_2025-02-10.csv,0,-0.4891983085168155
2025-02-10,South,Isotonic Drink,AF,22.7,Monday,1056,sales_2025-02-10.csv,0,-0.48279279026468236
2025-02-10,East,Coca-Cola,AA,14.7,Monday,1078,sales_2025-02-10.csv,0,-0.4747161195306649
2025-02-10,East,Fanta,AA,14.7,Monday,1230,sales_2025-02-10.csv,0,-0.47593374714123093
2025-02-10,East,Sprite,AA,14.7,Monday,1173,sales_2025-02-10.csv,0,-0.4759048431574265
2025-02-10,East,Pepsi,AA,14.7,Monday,1107,sales_2025-02-10.csv,0,-0.47568065737923176
2025-02-10,East,Golden Milk,AB,14.7,Monday,1066,sales_2025-02-10.csv,0,-0.4848234695730995
2025-02-10,East,Almond Drink,AB,14.7,Monday,1030,sales_2025-02-10.csv,0,-0.48551835928961673
2025-02-10,East,Oat Latte,AB,14.7,Monday,903,sales_2025-02-10.csv,0,-0.4943998505102024
2025-02-10,East,Strawberry Shake,AC,14.7,Monday,1256,sales_2025-02-10.csv,0,-0.4945857504440871
2025-02-10,East,Chocolate Shake,AC,14.7,Monday,1308,sales_2025-02-10.csv,0,-0.4969004911114363
2025-02-10,East,Vanilla Shake,AC,14.7,Monday,1394,sales_2025-02-10.csv,0,-0.5039947716997675
2025-02-10,East,Orange Juice,AD,14.7,Monday,1160,sales_2025-02-10.csv,0,-0.4946804652718335
2025-02-10,East,Apple Juice,AD,14.7,Monday,1174,sales_2025-02-10.csv,0,-0.49289829635447996
2025-02-10,East,Mango Juice,AD,14.7,Monday,1270,sales_2025-02-10.csv,0,-0.4931947296064319
2025-02-10,East,Pepsi Max,AE,14.7,Monday,1208,sales_2025-02-10.csv,0,-0.48225211439441956
2025-02-10,East,Cola Zero,AE,14.7,Monday,1215,sales_2025-02-10.csv,0,-0.4829728919129432
2025-02-10,East,Sprite Zero,AE,14.7,Monday,1152,sales_2025-02-10.csv,0,-0.48141659506130546
2025-02-10,East,Kombucha,AF,14.7,Monday,895,sales_2025-02-10.csv,0,-0.4853367611306533
2025-02-10,East,Coconut Water,AF,14.7,Monday,1056,sales_2025-02-10.csv,0,-0.4738057174911602
2025-02-10,East,Isotonic Drink,AF,14.7,Monday,903,sales_2025-02-10.csv,0,-0.48461245582865087
2025-02-11,North,Coca-Cola,AA,17.4,Tuesday,1449,sales_2025-02-11.csv,0,-0.48444677916205375
2025-02-11,North,Fanta,AA,17.4,Tuesday,1523,sales_2025-02-11.csv,0,-0.4877592604075757
2025-02-11,North,Sprite,AA,17.4,Tuesday,1478,sales_2025-02-11.csv,0,-0.4852101074125753
2025-02-11,North,Pepsi,AA,17.4,Tuesday,1586,sales_2025-02-11.csv,0,-0.4932394948520713
2025-02-11,North,Golden Milk,AB,17.4,Tuesday,869,sales_2025-02-11.csv,0,-0.48823940406917277
2025-02-11,North,Almond Drink,AB,17.4,Tuesday,985,sales_2025-02-11.csv,0,-0.48862678691901246
2025-02-11,North,Oat Latte,AB,17.4,Tuesday,772,sales_2025-02-11.csv,0,-0.4902942418183722
2025-02-11,North,Strawberry Shake,AC,17.4,Tuesday,959,sales_2025-02-11.csv,0,-0.4993450240293546
2025-02-11,North,Chocolate Shake,AC,17.4,Tuesday,933,sales_2025-02-11.csv,0,-0.5011314148293313
2025-02-11,North,Vanilla Shake,AC,17.4,Tuesday,950,sales_2025-02-11.csv,0,-0.4993450240293546
2025-02-11,North,Orange Juice,AD,17.4,Tuesday,1498,sales_2025-02-11.csv,0,-0.5078368066110716
2025-02-11,North,Apple Juice,AD,17.4,Tuesday,1427,sales_2025-02-11.csv,0,-0.5009070405118445
2025-02-11,North,Mango Juice,AD,17.4,Tuesday,1306,sales_2025-02-11.csv,0,-0.49710852831693425
2025-02-11,North,Pepsi Max,AE,17.4,Tuesday,1119,sales_2025-02-11.csv,0,-0.4766711959009455
2025-02-11,North,Cola Zero,AE,17.4,Tuesday,1053,sales_2025-02-11.csv,0,-0.4774962056809206
2025-02-11,North,Sprite Zero,AE,17.4,Tuesday,1049,sales_2025-02-11.csv,0,-0.4774962056809206
2025-02-11,North,Kombucha,AF,17.4,Tuesday,1208,sales_2025-02-11.csv,0,-0.48743537199810744
2025-02-11,North,Coconut Water,AF,17.4,Tuesday,1093,sales_2025-02-11.csv,0,-0.4830439524107469
2025-02-11,North,Isotonic Drink,AF,17.4,Tuesday,1108,sales_2025-02-11.csv,0,-0.482323068843188
2025-02-11,South,Coca-Cola,AA,23.1,Tuesday,1372,sales_2025-02-11.csv,0,-0.4786186998487202
2025-02-11,South,Fanta,AA,23.1,Tuesday,1347,sales_2025-02-11.csv,0,-0.4773381863939943
2025-02-11,South,Sprite,AA,23.1,Tuesday,1290,sales_2025-02-11.csv,0,-0.4756485048697494
2025-02-11,South,Pepsi,AA,23.1,Tuesday,1287,sales_2025-02-11.csv,0,-0.4756485048697494
2025-02-11,South,Golden Milk,AB,23.1,Tuesday,866,sales_2025-02-11.csv,0,-0.47513293680068425
2025-02-11,South,Almond Drink,AB,23.1,Tuesday,894,sales_2025-02-11.csv,0,-0.4754545140186687
2025-02-11,South,Oat Latte,AB,23.1,Tuesday,901,sales_2025-02-11.csv,0,-0.4754545140186687
2025-02-11,South,Strawberry Shake,AC,23.1,Tuesday,1085,sales_2025-02-11.csv,0,-0.48395763127282326
2025-02-11,South,Chocolate Shake,AC,23.1,Tuesday,1234,sales_2025-02-11.csv,0,-0.48570505310726564
2025-02-11,South,Vanilla Shake,AC,23.1,Tuesday,1048,sales_2025-02-11.csv,0,-0.4850354469931909
2025-02-11,South,Orange Juice,AD,23.1,Tuesday,1233,sales_2025-02-11.csv,0,-0.4849339683690691
2025-02-11,South,Apple Juice,AD,23.1,Tuesday,1110,sales_2025-02-11.csv,0,-0.4890371866329287
2025-02-11,South,Mango Juice,AD,23.1,Tuesday,1296,sales_2025-02-11.csv,0,-0.48500201851086727
2025-02-11,South,Pepsi Max,AE,23.1,Tuesday,1038,sales_2025-02-11.csv,0,-0.47038344424528716
2025-02-11,South,Cola Zero,AE,23.1,Tuesday,1085,sales_2025-02-11.csv,0,-0.4660708679675996
2025-02-11,South,Sprite Zero,AE,23.1,Tuesday,1221,sales_2025-02-11.csv,0,-0.4658580266855041
2025-02-11,South,Kombucha,AF,23.1,Tuesday,905,sales_2025-02-11.csv,0,-0.48916657736423524
2025-02-11,South,Coconut Water,AF,23.1,Tuesday,437,sales_2025-02-11.csv,0,-0.5027544641777628
2025-02-11,South,Isotonic Drink,AF,23.1,Tuesday,1109,sales_2025-02-11.csv,0,-0.48195716892792373
2025-02-11,East,Coca-Cola,AA,21.6,Tuesday,1512,sales_2025-02-11.csv,0,-0.4891280752029363
2025-02-11,East,Fanta,AA,21.6,Tuesday,1532,sales_2025-02-11.csv,0,-0.48846664809239515
2025-02-11,East,Sprite,AA,21.6,Tuesday,1702,sales_2025-02-11.csv,0,-0.4891280752029363
2025-02-11,East,Pepsi,AA,21.6,Tuesday,3733,sales_2025-02-11.csv,0,-0.5226022246020124
2025-02-11,East,Golden Milk,AB,21.6,Tuesday,760,sales_2025-02-11.csv,0,-0.4912195296149896
2025-02-11,East,Almond Drink,AB,21.6,Tuesday,762,sales_2025-02-11.csv,0,-0.4912195296149896
2025-02-11,East,Oat Latte,AB,21.6,Tuesday,387,sales_2025-02-11.csv,0,-0.5049214436059539
2025-02-11,East,Strawberry Shake,AC,21.6,Tuesday,839,sales_2025-02-11.csv,0,-0.5021699937438875
2025-02-11,East,Chocolate Shake,AC,21.6,Tuesday,946,sales_2025-02-11.csv,0,-0.49797624381971956
2025-02-11,East,Vanilla Shake,AC,21.6,Tuesday,932,sales_2025-02-11.csv,0,-0.49797624381971956
2025-02-11,East,Orange Juice,AD,21.6,Tuesday,1352,sales_2025-02-11.csv,0,-0.4997544263256985
2025-02-11,East,Apple Juice,AD,21.6,Tuesday,1449,sales_2025-02-11.csv,0,-0.5031787219808639
2025-02-11,East,Mango Juice,AD,21.6,Tuesday,1406,sales_2025-02-11.csv,0,-0.5027678405419166
2025-02-11,East,Pepsi Max,AE,21.6,Tuesday,1113,sales_2025-02-11.csv,0,-0.47522198061132054
2025-02-11,East,Cola Zero,AE,21.6,Tuesday,1047,sales_2025-02-11.csv,0,-0.4746304988563083
2025-02-11,East,Sprite Zero,AE,21.6,Tuesday,1084,sales_2025-02-11.csv,0,-0.47483392785256257
2025-02-11,East,Kombucha,AF,21.6,Tuesday,1154,sales_2025-02-11.csv,0,-0.48505550625567295
2025-02-11,East,Coconut Water,AF,21.6,Tuesday,1012,sales_2025-02-11.csv,0,-0.48103397791271163
2025-02-11,East,Isotonic Drink,AF,21.6,Tuesday,1168,sales_2025-02-11.csv,0,-0.4853837992199958
2025-02-12,North,Coca-Cola,AA,10.2,Wednesday,1124,sales_2025-02-12.csv,0,-0.5085612395154795
2025-02-12,North,Fanta,AA,10.2,Wednesday,1024,sales_2025-02-12.csv,0,-0.5082414789892813
2025-02-12,North,Sprite,AA,10.2,Wednesday,1030,sales_2025-02-12.csv,0,-0.5075542056350263
2025-02-12,North,Pepsi,AA,10.2,Wednesday,1071,sales_2025-02-12.csv,0,-0.5085612395154795
2025-02-12,North,Golden Milk,AB,10.2,Wednesday,1104,sales_2025-02-12.csv,0,-0.5212001567153814
2025-02-12,North,Almond Drink,AB,10.2,Wednesday,1052,sales_2025-02-12.csv,0,-0.5212043256714377
2025-02-12,North,Oat Latte,AB,10.2,Wednesday,1179,sales_2025-02-12.csv,0,-0.5222830361423856
2025-02-12,North,Strawberry Shake,AC,10.2,Wednesday,1405,sales_2025-02-12.csv,1,-0.536393097450136
2025-02-12,North,Chocolate Shake,AC,10.2,Wednesday,1410,sales_2025-02-12.csv,1,-0.536393097450136
2025-02-12,North,Vanilla Shake,AC,10.2,Wednesday,1274,sales_2025-02-12.csv,1,-0.5307924594485072
2025-02-12,North,Orange Juice,AD,10.2,Wednesday,994,sales_2025-02-12.csv,1,-0.5342833666847724
2025-02-12,North,Apple Juice,AD,10.2,Wednesday,1183,sales_2025-02-12.csv,1,-0.5276587151140112
2025-02-12,North,Mango Juice,AD,10.2,Wednesday,1069,sales_2025-02-12.csv,1,-0.5313580064583692
2025-02-12,North,Pepsi Max,AE,10.2,Wednesday,1229,sales_2025-02-12.csv,0,-0.521444388856558
2025-02-12,North,Cola Zero,AE,10.2,Wednesday,624,sales_2025-02-12.csv,1,-0.534552946999108
2025-02-12,North,Sprite Zero,AE,10.2,Wednesday,1114,sales_2025-02-12.csv,0,-0.5192819048579568
2025-02-12,North,Kombucha,AF,10.2,Wednesday,1069,sales_2025-02-12.csv,0,-0.5228726485856955
2025-02-12,North,Coconut Water,AF,10.2,Wednesday,1016,sales_2025-02-12.csv,0,-0.527522366222399
2025-02-12,North,Isotonic Drink,AF,10.2,Wednesday,980,sales_2025-02-12.csv,1,-0.5289726578683964
2025-02-12,South,Coca-Cola,AA,25.7,Wednesday,549,sales_2025-02-12.csv,1,-0.5301677742416067
2025-02-12,South,Fanta,AA,25.7,Wednesday,1470,sales_2025-02-12.csv,0,-0.5182400675962174
2025-02-12,South,Sprite,AA,25.7,Wednesday,1440,sales_2025-02-12.csv,0,-0.5171809513063488
2025-02-12,South,Pepsi,AA,25.7,Wednesday,1410,sales_2025-02-12.csv,0,-0.5155405094938262
2025-02-12,South,Golden Milk,AB,25.7,Wednesday,889,sales_2025-02-12.csv,0,-0.5251117081719608
2025-02-12,South,Almond Drink,AB,25.7,Wednesday,894,sales_2025-02-12.csv,0,-0.5251117081719608
2025-02-12,South,Oat Latte,AB,25.7,Wednesday,945,sales_2025-02-12.csv,0,-0.524728812295286
2025-02-12,South,Strawberry Shake,AC,25.7,Wednesday,979,sales_2025-02-12.csv,0,-0.5168743784806464
2025-02-12,South,Chocolate Shake,AC,25.7,Wednesday,905,sales_2025-02-12.csv,0,-0.5178725941064032
2025-02-12,South,Vanilla Shake,AC,25.7,Wednesday,855,sales_2025-02-12.csv,0,-0.5197923634134726
2025-02-12,South,Orange Juice,AD,25.7,Wednesday,1349,sales_2025-02-12.csv,0,-0.5124972028942096
2025-02-12,South,Apple Juice,AD,25.7,Wednesday,1356,sales_2025-02-12.csv,0,-0.5124972028942096
2025-02-12,South,Mango Juice,AD,25.7,Wednesday,1351,sales_2025-02-12.csv,0,-0.5124972028942096
2025-02-12,South,Pepsi Max,AE,25.7,Wednesday,989,sales_2025-02-12.csv,0,-0.5013609308816769
2025-02-12,South,Cola Zero,AE,25.7,Wednesday,1171,sales_2025-02-12.csv,0,-0.4986126779415676
2025-02-12,South,Sprite Zero,AE,25.7,Wednesday,1171,sales_2025-02-12.csv,0,-0.4986126779415676
2025-02-12,South,Kombucha,AF,25.7,Wednesday,1060,sales_2025-02-12.csv,0,-0.5114694230055783
2025-02-12,South,Coconut Water,AF,25.7,Wednesday,1174,sales_2025-02-12.csv,0,-0.5188777043761995
2025-02-12,South,Isotonic Drink,AF,25.7,Wednesday,1184,sales_2025-02-12.csv,0,-0.5196380981464185
2025-02-12,East,Coca-Cola,AA,17.1,Wednesday,1240,sales_2025-02-12.csv,0,-0.5008237849749683
2025-02-12,East,Fanta,AA,17.1,Wednesday,1419,sales_2025-02-12.csv,0,-0.5085171242527879
2025-02-12,East,Sprite,AA,17.1,Wednesday,1333,sales_2025-02-12.csv,0,-0.5046307876023189
2025-02-12,East,Pepsi,AA,17.1,Wednesday,1288,sales_2025-02-12.csv,0,-0.5023673527361194
2025-02-12,East,Golden Milk,AB,17.1,Wednesday,1001,sales_2025-02-12.csv,0,-0.5140432446102449
2025-02-12,East,Almond Drink,AB,17.1,Wednesday,1061,sales_2025-02-12.csv,0,-0.5125949169566248
2025-02-12,East,Oat Latte,AB,17.1,Wednesday,912,sales_2025-02-12.csv,0,-0.5172623798819508
2025-02-12,East,Strawberry Shake,AC,17.1,Wednesday,1143,sales_2025-02-12.csv,0,-0.5094759068648214
2025-02-12,East,Chocolate Shake,AC,17.1,Wednesday,1231,sales_2025-02-12.csv,0,-0.5108770017992796
2025-02-12,East,Vanilla Shake,AC,17.1,Wednesday,1017,sales_2025-02-12.csv,0,-0.5091375412322693
2025-02-12,East,Orange Juice,AD,17.1,Wednesday,1216,sales_2025-02-12.csv,0,-0.5092938294839886
2025-02-12,East,Apple Juice,AD,17.1,Wednesday,1212,sales_2025-02-12.csv,0,-0.5089493647917981
2025-02-12,East,Mango Juice,AD,17.1,Wednesday,1243,sales_2025-02-12.csv,0,-0.5092938294839886
2025-02-12,East,Pepsi Max,AE,17.1,Wednesday,1133,sales_2025-02-12.csv,0,-0.5005700285008047
2025-02-12,East,Cola Zero,AE,17.1,Wednesday,1169,sales_2025-02-12.csv,0,-0.5007434187619823
2025-02-12,East,Sprite Zero,AE,17.1,Wednesday,1091,sales_2025-02-12.csv,0,-0.49989287447567665
2025-02-12,East,Kombucha,AF,17.1,Wednesday,1009,sales_2025-02-12.csv,0,-0.5088681761798742
2025-02-12,East,Coconut Water,AF,17.1,Wednesday,1074,sales_2025-02-12.csv,0,-0.5069161334601877
2025-02-12,East,Isotonic Drink,AF,17.1,Wednesday,1063,sales_2025-02-12.csv,0,-0.5067655621058803
2025-02-13,North,Coca-Cola,AA,16.6,Thursday,1485,sales_2025-02-13.csv,0,-0.500779231929774
2025-02-13,North,Fanta,AA,16.6,Thursday,1510,sales_2025-02-13.csv,0,-0.501457331369496
2025-02-13,North,Sprite,AA,16.6,Thursday,563,sales_2025-02-13.csv,0,-0.5176453790576044
2025-02-13,North,Pepsi,AA,16.6,Thursday,1429,sales_2025-02-13.csv,0,-0.49795861017348525
2025-02-13,North,Golden Milk,AB,16.6,Thursday,1001,sales_2025-02-13.csv,0,-0.49819607876138755
2025-02-13,North,Almond Drink,AB,16.6,Thursday,899,sales_2025-02-13.csv,0,-0.4987021980800306
2025-02-13,North,Oat Latte,AB,16.6,Thursday,924,sales_2025-02-13.csv,0,-0.49836489711698834
2025-02-13,North,Strawberry Shake,AC,16.6,Thursday,989,sales_2025-02-13.csv,0,-0.49114931819104163
2025-02-13,North,Chocolate Shake,AC,16.6,Thursday,1000,sales_2025-02-13.csv,0,-0.49114931819104163
2025-02-13,North,Vanilla Shake,AC,16.6,Thursday,954,sales_2025-02-13.csv,0,-0.49252468154152224
2025-02-13,North,Orange Juice,AD,16.6,Thursday,1604,sales_2025-02-13.csv,0,-0.4964242160370034
2025-02-13,North,Apple Juice,AD,16.6,Thursday,1326,sales_2025-02-13.csv,0,-0.48254207673255517
2025-02-13,North,Mango Juice,AD,16.6,Thursday,1351,sales_2025-02-13.csv,0,-0.4828686685694438
2025-02-13,North,Pepsi Max,AE,16.6,Thursday,928,sales_2025-02-13.csv,0,-0.4833899970943841
2025-02-13,North,Cola Zero,AE,16.6,Thursday,1175,sales_2025-02-13.csv,0,-0.4757336698870346
2025-02-13,North,Sprite Zero,AE,16.6,Thursday,1059,sales_2025-02-13.csv,0,-0.47576902952469946
2025-02-13,North,Kombucha,AF,16.6,Thursday,1111,sales_2025-02-13.csv,0,-0.4900837904922985
2025-02-13,North,Coconut Water,AF,16.6,Thursday,1078,sales_2025-02-13.csv,0,-0.48942107100858473
2025-02-13,North,Isotonic Drink,AF,16.6,Thursday,1105,sales_2025-02-13.csv,0,-0.4890900474052802
2025-02-13,South,Coca-Cola,AA,22.1,Thursday,1243,sales_2025-02-13.csv,0,-0.49434638179451346
2025-02-13,South,Fanta,AA,22.1,Thursday,1242,sales_2025-02-13.csv,0,-0.49468096296509817
2025-02-13,South,Sprite,AA,22.1,Thursday,1235,sales_2025-02-13.csv,0,-0.49468096296509817
2025-02-13,South,Pepsi,AA,22.1,Thursday,1234,sales_2025-02-13.csv,0,-0.49468096296509817
2025-02-13,South,Golden Milk,AB,22.1,Thursday,1069,sales_2025-02-13.csv,0,-0.4996507539659972
2025-02-13,South,Almond Drink,AB,22.1,Thursday,1039,sales_2025-02-13.csv,0,-0.4999889252165656
2025-02-13,South,Oat Latte,AB,22.1,Thursday,1039,sales_2025-02-13.csv,0,-0.4999889252165656
2025-02-13,South,Strawberry Shake,AC,22.1,Thursday,1094,sales_2025-02-13.csv,0,-0.4966917862033716
2025-02-13,South,Chocolate Shake,AC,22.1,Thursday,1233,sales_2025-02-13.csv,0,-0.4972173611172968
2025-02-13,South,Vanilla Shake,AC,22.1,Thursday,1224,sales_2025-02-13.csv,0,-0.4972173611172968
2025-02-13,South,Orange Juice,AD,22.1,Thursday,1175,sales_2025-02-13.csv,0,-0.4907701191495911
2025-02-13,South,Apple Juice,AD,22.1,Thursday,1321,sales_2025-02-13.csv,0,-0.4953959586313632
2025-02-13,South,Mango Juice,AD,22.1,Thursday,1166,sales_2025-02-13.csv,0,-0.4905889862623143
2025-02-13,South,Pepsi Max,AE,22.1,Thursday,1039,sales_2025-02-13.csv,0,-0.4903666732347882
2025-02-13,South,Cola Zero,AE,22.1,Thursday,1245,sales_2025-02-13.csv,0,-0.4900390047449339
2025-02-13,South,Sprite Zero,AE,22.1,Thursday,1160,sales_2025-02-13.csv,0,-0.4884798803291543
2025-02-13,South,Kombucha,AF,22.1,Thursday,1096,sales_2025-02-13.csv,0,-0.49625684986075297
2025-02-13,South,Coconut Water,AF,22.1,Thursday,975,sales_2025-02-13.csv,0,-0.49867451211509645
2025-02-13,South,Isotonic Drink,AF,22.1,Thursday,939,sales_2025-02-13.csv,0,-0.4998321742326917
2025-02-13,East,Coca-Cola,AA,20.7,Thursday,1423,sales_2025-02-13.csv,0,-0.5005473745500798
2025-02-13,East,Fanta,AA,20.7,Thursday,1413,sales_2025-02-13.csv,0,-0.5005473745500798
2025-02-13,East,Sprite,AA,20.7,Thursday,1387,sales_2025-02-13.csv,0,-0.49995036527495923
2025-02-13,East,Pepsi,AA,20.7,Thursday,1326,sales_2025-02-13.csv,0,-0.4996122201046957
2025-02-13,East,Golden Milk,AB,20.7,Thursday,766,sales_2025-02-13.csv,0,-0.5094632680092663
2025-02-13,East,Almond Drink,AB,20.7,Thursday,687,sales_2025-02-13.csv,0,-0.5094632680092663
2025-02-13,East,Oat Latte,AB,20.7,Thursday,837,sales_2025-02-13.csv,0,-0.5046329281884474
2025-02-13,East,Strawberry Shake,AC,20.7,Thursday,758,sales_2025-02-13.csv,1,-0.5280281044037863
2025-02-13,East,Chocolate Shake,AC,20.7,Thursday,838,sales_2025-02-13.csv,0,-0.524844977078968
2025-02-13,East,Vanilla Shake,AC,20.7,Thursday,1078,sales_2025-02-13.csv,0,-0.503981258906875
2025-02-13,East,Orange Juice,AD,20.7,Thursday,1422,sales_2025-02-13.csv,0,-0.5035137986686735
2025-02-13,East,Apple Juice,AD,20.7,Thursday,1402,sales_2025-02-13.csv,0,-0.5021449188044773
2025-02-13,East,Mango Juice,AD,20.7,Thursday,1285,sales_2025-02-13.csv,0,-0.49908378063554454
2025-02-13,East,Pepsi Max,AE,20.7,Thursday,1059,sales_2025-02-13.csv,0,-0.48371044882881215
2025-02-13,East,Cola Zero,AE,20.7,Thursday,1079,sales_2025-02-13.csv,0,-0.48371044882881215
2025-02-13,East,Sprite Zero,AE,20.7,Thursday,964,sales_2025-02-13.csv,0,-0.49237092068098737
2025-02-13,East,Kombucha,AF,20.7,Thursday,1151,sales_2025-02-13.csv,0,-0.5039616354485219
2025-02-13,East,Coconut Water,AF,20.7,Thursday,1226,sales_2025-02-13.csv,0,-0.5053835790755913
2025-02-13,East,Isotonic Drink,AF,20.7,Thursday,1118,sales_2025-02-13.csv,0,-0.5023629443732979
2025-02-14,North,Coca-Cola,AA,13.4,Friday,1121,sales_2025-02-14.csv,0,-0.48850624872898896
2025-02-14,North,Fanta,AA,13.4,Friday,1166,sales_2025-02-14.csv,0,-0.488175843872578
2025-02-14,North,Sprite,AA,13.4,Friday,1338,sales_2025-02-14.csv,0,-0.4921885199039219
