Date,Region,Product,Product Category,Temperature,DayOfWeek,Sales,source_file,Product Category Mapped,is_anomaly
2025-02-11,North,Sprite,AA,17.4,Tuesday,1478,sales_2025-02-11.csv,Carbonated Drink,0
2025-02-11,North,Pepsi,AA,17.4,Tuesday,1586,sales_2025-02-11.csv,Carbonated Drink,0
2025-02-11,North,Golden Milk,AB,17.4,Tuesday,869,sales_2025-02-11.csv,Plant-Based Drink,0
2025-02-11,North,Almond Drink,AB,17.4,Tuesday,985,sales_2025-02-11.csv,Plant-Based Drink,0
2025-02-11,North,Oat Latte,AB,17.4,Tuesday,772,sales_2025-02-11.csv,Plant-Based Drink,0
2025-02-11,North,Strawberry Shake,AC,17.4,Tuesday,959,sales_2025-02-11.csv,Milkshake,0
2025-02-11,North,Chocolate Shake,AC,17.4,Tuesday,933,sales_2025-02-11.csv,Milkshake,0
2025-02-11,North,Vanilla Shake,AC,17.4,Tuesday,950,sales_2025-02-11.csv,Milkshake,0
2025-02-11,North,Orange Juice,AD,17.4,Tuesday,1498,sales_2025-02-11.csv,Fruit Juice,0
2025-02-11,North,Apple Juice,AD,17.4,Tuesday,1427,sales_2025-02-11.csv,Fruit Juice,0
2025-02-11,North,Mango Juice,AD,17.4,Tuesday,1306,sales_2025-02-11.csv,Fruit Juice,0
2025-02-11,North,Pepsi Max,AE,17.4,Tuesday,1119,sales_2025-02-11.csv,Diet Drink,0
2025-02-11,North,Cola Zero,AE,17.4,Tuesday,1053,sales_2025-02-11.csv,Diet Drink,0
2025-02-11,North,Sprite Zero,AE,17.4,Tuesday,1049,sales_2025-02-11.csv,Diet Drink,0
2025-02-11,North,Kombucha,AF,17.4,Tuesday,1208,sales_2025-02-11.csv,Functional Beverage,0
2025-02-11,North,Coconut Water,AF,17.4,Tuesday,1093,sales_2025-02-11.csv,Functional Beverage,0
2025-02-11,North,Isotonic Drink,AF,17.4,Tuesday,1108,sales_2025-02-11.csv,Functional Beverage,0
2025-02-11,South,Coca-Cola,AA,23.1,Tuesday,1372,sales_2025-02-11.csv,Carbonated Drink,0
2025-02-11,South,Fanta,AA,23.1,Tuesday,1347,sales_2025-02-11.csv,Carbonated Drink,0
2025-02-11,South,Sprite,AA,23.1,Tuesday,1290,sales_2025-02-11.csv,Carbonated Drink,0
2025-02-11,South,Pepsi,AA,23.1,Tuesday,1287,sales_2025-02-11.csv,Carbonated Drink,0
2025-02-11,South,Golden Milk,AB,23.1,Tuesday,866,sales_2025-02-11.csv,Plant-Based Drink,0
2025-02-11,South,Almond Drink,AB,23.1,Tuesday,894,sales_2025-02-11.csv,Plant-Based Drink,0
2025-02-11,South,Oat Latte,AB,23.1,Tuesday,901,sales_2025-02-11.csv,Plant-Based Drink,0
2025-02-11,South,Strawberry Shake,AC,23.1,Tuesday,1085,sales_2025-02-11.csv,Milkshake,0
2025-02-11,South,Chocolate Shake,AC,23.1,Tuesday,1234,sales_2025-02-11.csv,Milkshake,0
2025-02-11,South,Vanilla Shake,AC,23.1,Tuesday,1048,sales_2025-02-11.csv,Milkshake,0
2025-02-11,South,Orange Juice,AD,23.1,Tuesday,1233,sales_2025-02-11.csv,Fruit Juice,0
2025-02-11,South,Apple Juice,AD,23.1,Tuesday,1110,sales_2025-02-11.csv,Fruit Juice,0
2025-02-11,South,Mango Juice,AD,23.1,Tuesday,1296,sales_2025-02-11.csv,Fruit Juice,0
2025-02-11,South,Pepsi Max,AE,23.1,Tuesday,1038,sales_2025-02-11.csv,Diet Drink,0
2025-02-11,South,Cola Zero,AE,23.1,Tuesday,1085,sales_2025-02-11.csv,Diet Drink,0
2025-02-11,South,Sprite Zero,AE,23.1,Tuesday,1221,sales_2025-02-11.csv,Diet Drink,0
2025-02-11,South,Kombucha,AF,23.1,Tuesday,905,sales_2025-02-11.csv,Functional Beverage,0
2025-02-11,South,Coconut Water,AF,23.1,Tuesday,437,sales_2025-02-11.csv,Functional Beverage,1
2025-02-11,South,Isotonic Drink,AF,23.1,Tuesday,1109,sales_2025-02-11.csv,Functional Beverage,0
2025-02-11,East,Coca-Cola,AA,21.6,Tuesday,1512,sales_2025-02-11.csv,Carbonated Drink,0
2025-02-11,East,Fanta,AA,21.6,Tuesday,1532,sales_2025-02-11.csv,Carbonated Drink,0
2025-02-11,East,Sprite,AA,21.6,Tuesday,1702,sales_2025-02-11.csv,Carbonated Drink,1
2025-02-11,East,Pepsi,AA,21.6,Tuesday,3733,sales_2025-02-11.csv,Carbonated Drink,1
2025-02-11,East,Golden Milk,AB,21.6,Tuesday,760,sales_2025-02-11.csv,Plant-Based Drink,0
2025-02-11,East,Almond Drink,AB,21.6,Tuesday,762,sales_2025-02-11.csv,Plant-Based Drink,0
2025-02-11,East,Oat Latte,AB,21.6,Tuesday,387,sales_2025-02-11.csv,Plant-Based Drink,1
2025-02-11,East,Strawberry Shake,AC,21.6,Tuesday,839,sales_2025-02-11.csv,Milkshake,0
2025-02-11,East,Chocolate Shake,AC,21.6,Tuesday,946,sales_2025-02-11.csv,Milkshake,0
2025-02-11,East,Vanilla Shake,AC,21.6,Tuesday,932,sales_2025-02-11.csv,Milkshake,0
2025-02-11,East,Orange Juice,AD,21.6,Tuesday,1352,sales_2025-02-11.csv,Fruit Juice,0
2025-02-11,East,Apple Juice,AD,21.6,Tuesday,1449,sales_2025-02-11.csv,Fruit Juice,0
2025-02-11,East,Mango Juice,AD,21.6,Tuesday,1406,sales_2025-02-11.csv,Fruit Juice,0
2025-02-11,East,Pepsi Max,AE,21.6,Tuesday,1113,sales_2025-02-11.csv,Diet Drink,0
2025-02-11,East,Cola Zero,AE,21.6,Tuesday,1047,sales_2025-02-11.csv,Diet Drink,0
2025-02-11,East,Sprite Zero,AE,21.6,Tuesday,1084,sales_2025-02-11.csv,Diet Drink,0
2025-02-11,East,Kombucha,AF,21.6,Tuesday,1154,sales_2025-02-11.csv,Functional Beverage,0
2025-02-11,East,Coconut Water,AF,21.6,Tuesday,1012,sales_2025-02-11.csv,Functional Beverage,0
2025-02-11,East,Isotonic Drink,AF,21.6,Tuesday,1168,sales_2025-02-11.csv,Functional Beverage,0
2025-02-12,North,Coca-Cola,AA,10.2,Wednesday,1124,sales_2025-02-12.csv,Carbonated Drink,0
2025-02-12,North,Fanta,AA,10.2,Wednesday,1024,sales_2025-02-12.csv,Carbonated Drink,0
2025-02-12,North,Sprite,AA,10.2,Wednesday,1030,sales_2025-02-12.csv,Carbonated Drink,0
2025-02-12,North,Pepsi,AA,10.2,Wednesday,1071,sales_2025-02-12.csv,Carbonated Drink,0
2025-02-12,North,Golden Milk,AB,10.2,Wednesday,1104,sales_2025-02-12.csv,Plant-Based Drink,0
2025-02-12,North,Almond Drink,AB,10.2,Wednesday,1052,sales_2025-02-12.csv,Plant-Based Drink,0
2025-02-12,North,Oat Latte,AB,10.2,Wednesday,1179,sales_2025-02-12.csv,Plant-Based Drink,0
2025-02-12,North,Strawberry Shake,AC,10.2,Wednesday,1405,sales_2025-02-12.csv,Milkshake,0
2025-02-12,North,Chocolate Shake,AC,10.2,Wednesday,1410,sales_2025-02-12.csv,Milkshake,0
2025-02-12,North,Vanilla Shake,AC,10.2,Wednesday,1274,sales_2025-02-12.csv,Milkshake,0
2025-02-12,North,Orange Juice,AD,10.2,Wednesday,994,sales_2025-02-12.csv,Fruit Juice,0
2025-02-12,North,Apple Juice,AD,10.2,Wednesday,1183,sales_2025-02-12.csv,Fruit Juice,0
2025-02-12,North,Mango Juice,AD,10.2,Wednesday,1069,sales_2025-02-12.csv,Fruit Juice,0
2025-02-12,North,Pepsi Max,AE,10.2,Wednesday,1229,sales_2025-02-12.csv,Diet Drink,0
2025-02-12,North,Cola Zero,AE,10.2,Wednesday,624,sales_2025-02-12.csv,Diet Drink,1
2025-02-12,North,Sprite Zero,AE,10.2,Wednesday,1114,sales_2025-02-12.csv,Diet Drink,0
2025-02-12,North,Kombucha,AF,10.2,Wednesday,1069,sales_2025-02-12.csv,Functional Beverage,0
2025-02-12,North,Coconut Water,AF,10.2,Wednesday,1016,sales_2025-02-12.csv,Functional Beverage,0
2025-02-12,North,Isotonic Drink,AF,10.2,Wednesday,980,sales_2025-02-12.csv,Functional Beverage,0
2025-02-12,South,Coca-Cola,AA,25.7,Wednesday,549,sales_2025-02-12.csv,Carbonated Drink,1
2025-02-12,South,Fanta,AA,25.7,Wednesday,1470,sales_2025-02-12.csv,Carbonated Drink,0
2025-02-12,South,Sprite,AA,25.7,Wednesday,1440,sales_2025-02-12.csv,Carbonated Drink,0
2025-02-12,South,Pepsi,AA,25.7,Wednesday,1410,sales_2025-02-12.csv,Carbonated Drink,0
2025-02-12,South,Golden Milk,AB,25.7,Wednesday,889,sales_2025-02-12.csv,Plant-Based Drink,0
2025-02-12,South,Almond Drink,AB,25.7,Wednesday,894,sales_2025-02-12.csv,Plant-Based Drink,0
2025-02-12,South,Oat Latte,AB,25.7,Wednesday,945,sales_2025-02-12.csv,Plant-Based Drink,0
2025-02-12,South,Strawberry Shake,AC,25.7,Wednesday,979,sales_2025-02-12.csv,Milkshake,0
2025-02-12,South,Chocolate Shake,AC,25.7,Wednesday,905,sales_2025-02-12.csv,Milkshake,0
2025-02-12,South,Vanilla Shake,AC,25.7,Wednesday,855,sales_2025-02-12.csv,Milkshake,0
2025-02-12,South,Orange Juice,AD,25.7,Wednesday,1349,sales_2025-02-12.csv,Fruit Juice,0
2025-02-12,South,Apple Juice,AD,25.7,Wednesday,1356,sales_2025-02-12.csv,Fruit Juice,0
2025-02-12,South,Mango Juice,AD,25.7,Wednesday,1351,sales_2025-02-12.csv,Fruit Juice,0
2025-02-12,South,Pepsi Max,AE,25.7,Wednesday,989,sales_2025-02-12.csv,Diet Drink,0
2025-02-12,South,Cola Zero,AE,25.7,Wednesday,1171,sales_2025-02-12.csv,Diet Drink,0
2025-02-12,South,Sprite Zero,AE,25.7,Wednesday,1171,sales_2025-02-12.csv,Diet Drink,0
2025-02-12,South,Kombucha,AF,25.7,Wednesday,1060,sales_2025-02-12.csv,Functional Beverage,0
2025-02-12,South,Coconut Water,AF,25.7,Wednesday,1174,sales_2025-02-12.csv,Functional Beverage,0
2025-02-12,South,Isotonic Drink,AF,25.7,Wednesday,1184,sales_2025-02-12.csv,Functional Beverage,0
2025-02-12,East,Coca-Cola,AA,17.1,Wednesday,1240,sales_2025-02-12.csv,Carbonated Drink,0
2025-02-12,East,Fanta,AA,17.1,Wednesday,1419,sales_2025-02-12.csv,Carbonated Drink,0
2025-02-12,East,Sprite,AA,17.1,Wednesday,1333,sales_2025-02-12.csv,Carbonated Drink,0
2025-02-12,East,Pepsi,AA,17.1,Wednesday,1288,sales_2025-02-12.csv,Carbonated Drink,0
2025-02-12,East,Golden Milk,AB,17.1,Wednesday,1001,sales_2025-02-12.csv,Plant-Based Drink,0
2025-02-12,East,Almond Drink,AB,17.1,Wednesday,1061,sales_2025-02-12.csv,Plant-Based Drink,0
2025-02-12,East,Oat Latte,AB,17.1,Wednesday,912,sales_2025-02-12.csv,Plant-Based Drink,0
2025-02-12,East,Strawberry Shake,AC,17.1,Wednesday,1143,sales_2025-02-12.csv,Milkshake,0
2025-02-12,East,Chocolate Shake,AC,17.1,Wednesday,1231,sales_2025-02-12.csv,Milkshake,0
2025-02-12,East,Vanilla Shake,AC,17.1,Wednesday,1017,sales_2025-02-12.csv,Milkshake,0
2025-02-12,East,Orange Juice,AD,17.1,Wednesday,1216,sales_2025-02-12.csv,Fruit Juice,0
2025-02-12,East,Apple Juice,AD,17.1,Wednesday,1212,sales_2025-02-12.csv,Fruit Juice,0
2025-02-12,East,Mango Juice,AD,17.1,Wednesday,1243,sales_2025-02-12.csv,Fruit Juice,0
2025-02-12,East,Pepsi Max,AE,17.1,Wednesday,1133,sales_2025-02-12.csv,Diet Drink,0
2025-02-12,East,Cola Zero,AE,17.1,Wednesday,1169,sales_2025-02-12.csv,Diet Drink,0
2025-02-12,East,Sprite Zero,AE,17.1,Wednesday,1091,sales_2025-02-12.csv,Diet Drink,0
2025-02-12,East,Kombucha,AF,17.1,Wednesday,1009,sales_2025-02-12.csv,Functional Beverage,0
2025-02-12,East,Coconut Water,AF,17.1,Wednesday,1074,sales_2025-02-12.csv,Functional Beverage,0
2025-02-12,East,Isotonic Drink,AF,17.1,Wednesday,1063,sales_2025-02-12.csv,Functional Beverage,0
2025-02-13,North,Coca-Cola,AA,16.6,Thursday,1485,sales_2025-02-13.csv,Carbonated Drink,0
2025-02-13,North,Fanta,AA,16.6,Thursday,1510,sales_2025-02-13.csv,Carbonated Drink,0
2025-02-13,North,Sprite,AA,16.6,Thursday,563,sales_2025-02-13.csv,Carbonated Drink,1
2025-02-13,North,Pepsi,AA,16.6,Thursday,1429,sales_2025-02-13.csv,Carbonated Drink,0
2025-02-13,North,Golden Milk,AB,16.6,Thursday,1001,sales_2025-02-13.csv,Plant-Based Drink,0
2025-02-13,North,Almond Drink,AB,16.6,Thursday,899,sales_2025-02-13.csv,Plant-Based Drink,0
2025-02-13,North,Oat Latte,AB,16.6,Thursday,924,sales_2025-02-13.csv,Plant-Based Drink,0
2025-02-13,North,Strawberry Shake,AC,16.6,Thursday,989,sales_2025-02-13.csv,Milkshake,0
2025-02-13,North,Chocolate Shake,AC,16.6,Thursday,1000,sales_2025-02-13.csv,Milkshake,0
2025-02-13,North,Vanilla Shake,AC,16.6,Thursday,954,sales_2025-02-13.csv,Milkshake,0
2025-02-13,North,Orange Juice,AD,16.6,Thursday,1604,sales_2025-02-13.csv,Fruit Juice,1
2025-02-13,North,Apple Juice,AD,16.6,Thursday,1326,sales_2025-02-13.csv,Fruit Juice,0
2025-02-13,North,Mango Juice,AD,16.6,Thursday,1351,sales_2025-02-13.csv,Fruit Juice,0
2025-02-13,North,Pepsi Max,AE,16.6,Thursday,928,sales_2025-02-13.csv,Diet Drink,1
2025-02-13,North,Cola Zero,AE,16.6,Thursday,1175,sales_2025-02-13.csv,Diet Drink,0
2025-02-13,North,Sprite Zero,AE,16.6,Thursday,1059,sales_2025-02-13.csv,Diet Drink,0
2025-02-13,North,Kombucha,AF,16.6,Thursday,1111,sales_2025-02-13.csv,Functional Beverage,0
2025-02-13,North,Coconut Water,AF,16.6,Thursday,1078,sales_2025-02-13.csv,Functional Beverage,0
2025-02-13,North,Isotonic Drink,AF,16.6,Thursday,1105,sales_2025-02-13.csv,Functional Beverage,0
2025-02-13,South,Coca-Cola,AA,22.1,Thursday,1243,sales_2025-02-13.csv,Carbonated Drink,0
2025-02-13,South,Fanta,AA,22.1,Thursday,1242,sales_2025-02-13.csv,Carbonated Drink,0
2025-02-13,South,Sprite,AA,22.1,Thursday,1235,sales_2025-02-13.csv,Carbonated Drink,0
2025-02-13,South,Pepsi,AA,22.1,Thursday,1234,sales_2025-02-13.csv,Carbonated Drink,0
2025-02-13,South,Golden Milk,AB,22.1,Thursday,1069,sales_2025-02-13.csv,Plant-Based Drink,0
2025-02-13,South,Almond Drink,AB,22.1,Thursday,1039,sales_2025-02-13.csv,Plant-Based Drink,0
2025-02-13,South,Oat Latte,AB,22.1,Thursday,1039,sales_2025-02-13.csv,Plant-Based Drink,0
2025-02-13,South,Strawberry Shake,AC,22.1,Thursday,1094,sales_2025-02-13.csv,Milkshake,0
2025-02-13,South,Chocolate Shake,AC,22.1,Thursday,1233,sales_2025-02-13.csv,Milkshake,0
2025-02-13,South,Vanilla Shake,AC,22.1,Thursday,1224,sales_2025-02-13.csv,Milkshake,0
2025-02-13,South,Orange Juice,AD,22.1,Thursday,1175,sales_2025-02-13.csv,Fruit Juice,0
2025-02-13,South,Apple Juice,AD,22.1,Thursday,1321,sales_2025-02-13.csv,Fruit Juice,0
2025-02-13,South,Mango Juice,AD,22.1,Thursday,1166,sales_2025-02-13.csv,Fruit Juice,0
2025-02-13,South,Pepsi Max,AE,22.1,Thursday,1039,sales_2025-02-13.csv,Diet Drink,0
2025-02-13,South,Cola Zero,AE,22.1,Thursday,1245,sales_2025-02-13.csv,Diet Drink,0
2025-02-13,South,Sprite Zero,AE,22.1,Thursday,1160,sales_2025-02-13.csv,Diet Drink,0
2025-02-13,South,Kombucha,AF,22.1,Thursday,1096,sales_2025-02-13.csv,Functional Beverage,0
2025-02-13,South,Coconut Water,AF,22.1,Thursday,975,sales_2025-02-13.csv,Functional Beverage,0
2025-02-13,South,Isotonic Drink,AF,22.1,Thursday,939,sales_2025-02-13.csv,Functional Beverage,0
2025-02-13,East,Coca-Cola,AA,20.7,Thursday,1423,sales_2025-02-13.csv,Carbonated Drink,0
2025-02-13,East,Fanta,AA,20.7,Thursday,1413,sales_2025-02-13.csv,Carbonated Drink,0
2025-02-13,East,Sprite,AA,20.7,Thursday,1387,sales_2025-02-13.csv,Carbonated Drink,0
2025-02-13,East,Pepsi,AA,20.7,Thursday,1326,sales_2025-02-13.csv,Carbonated Drink,0
2025-02-13,East,Golden Milk,AB,20.7,Thursday,766,sales_2025-02-13.csv,Plant-Based Drink,0
2025-02-13,East,Almond Drink,AB,20.7,Thursday,687,sales_2025-02-13.csv,Plant-Based Drink,0
2025-02-13,East,Oat Latte,AB,20.7,Thursday,837,sales_2025-02-13.csv,Plant-Based Drink,0
2025-02-13,East,Strawberry Shake,AC,20.7,Thursday,758,sales_2025-02-13.csv,Milkshake,1
2025-02-13,East,Chocolate Shake,AC,20.7,Thursday,838,sales_2025-02-13.csv,Milkshake,0
2025-02-13,East,Vanilla Shake,AC,20.7,Thursday,1078,sales_2025-02-13.csv,Milkshake,0
2025-02-13,East,Orange Juice,AD,20.7,Thursday,1422,sales_2025-02-13.csv,Fruit Juice,0
2025-02-13,East,Apple Juice,AD,20.7,Thursday,1402,sales_2025-02-13.csv,Fruit Juice,0
2025-02-13,East,Mango Juice,AD,20.7,Thursday,1285,sales_2025-02-13.csv,Fruit Juice,0
2025-02-13,East,Pepsi Max,AE,20.7,Thursday,1059,sales_2025-02-13.csv,Diet Drink,0
2025-02-13,East,Cola Zero,AE,20.7,Thursday,1079,sales_2025-02-13.csv,Diet Drink,0
2025-02-13,East,Sprite Zero,AE,20.7,Thursday,964,sales_2025-02-13.csv,Diet Drink,0
2025-02-13,East,Kombucha,AF,20.7,Thursday,1151,sales_2025-02-13.csv,Functional Beverage,0
2025-02-13,East,Coconut Water,AF,20.7,Thursday,1226,sales_2025-02-13.csv,Functional Beverage,0
2025-02-13,East,Isotonic Drink,AF,20.7,Thursday,1118,sales_2025-02-13.csv,Functional Beverage,0
2025-02-14,North,Coca-Cola,AA,13.4,Friday,1121,sales_2025-02-14.csv,Carbonated Drink,0
2025-02-14,North,Fanta,AA,13.4,Friday,1166,sales_2025-02-14.csv,Carbonated Drink,0
2025-02-14,North,Sprite,AA,13.4,Friday,1338,sales_2025-02-14.csv,Carbonated Drink,0
2025-02-14,North,Pepsi,AA,13.4,Friday,1218,sales_2025-02-14.csv,Carbonated Drink,0
2025-02-14,North,Golden Milk,AB,13.4,Friday,903,sales_2025-02-14.csv,Plant-Based Drink,0
2025-02-14,North,Almond Drink,AB,13.4,Friday,920,sales_2025-02-14.csv,Plant-Based Drink,0
2025-02-14,North,Oat Latte,AB,13.4,Friday,964,sales_2025-02-14.csv,Plant-Based Drink,0
2025-02-14,North,Strawberry Shake,AC,13.4,Friday,1049,sales_2025-02-14.csv,Milkshake,0
2025-02-14,North,Chocolate Shake,AC,13.4,Friday,1139,sales_2025-02-14.csv,Milkshake,0
2025-02-14,North,Vanilla Shake,AC,13.4,Friday,1035,sales_2025-02-14.csv,Milkshake,0
2025-02-14,North,Orange Juice,AD,13.4,Friday,1280,sales_2025-02-14.csv,Fruit Juice,0
2025-02-14,North,Apple Juice,AD,13.4,Friday,1152,sales_2025-02-14.csv,Fruit Juice,0
2025-02-14,North,Mango Juice,AD,13.4,Friday,1318,sales_2025-02-14.csv,Fruit Juice,0
2025-02-14,North,Pepsi Max,AE,13.4,Friday,1161,sales_2025-02-14.csv,Diet Drink,0
2025-02-14,North,Cola Zero,AE,13.4,Friday,1103,sales_2025-02-14.csv,Diet Drink,0
2025-02-14,North,Sprite Zero,AE,13.4,Friday,1226,sales_2025-02-14.csv,Diet Drink,0
2025-02-14,North,Kombucha,AF,13.4,Friday,939,sales_2025-02-14.csv,Functional Beverage,0
2025-02-14,North,Coconut Water,AF,13.4,Friday,997,sales_2025-02-14.csv,Functional Beverage,0
2025-02-14,North,Isotonic Drink,AF,13.4,Friday,1035,sales_2025-02-14.csv,Functional Beverage,0
2025-02-14,South,Coca-Cola,AA,22.6,Friday,1135,sales_2025-02-14.csv,Carbonated Drink,0
2025-02-14,South,Fanta,AA,22.6,Friday,1212,sales_2025-02-14.csv,Carbonated Drink,0
2025-02-14,South,Sprite,AA,22.6,Friday,1288,sales_2025-02-14.csv,Carbonated Drink,0
2025-02-14,South,Pepsi,AA,22.6,Friday,1184,sales_2025-02-14.csv,Carbonated Drink,0
2025-02-14,South,Golden Milk,AB,22.6,Friday,1051,sales_2025-02-14.csv,Plant-Based Drink,0
2025-02-14,South,Almond Drink,AB,22.6,Friday,997,sales_2025-02-14.csv,Plant-Based Drink,0
2025-02-14,South,Oat Latte,AB,22.6,Friday,926,sales_2025-02-14.csv,Plant-Based Drink,0
2025-02-14,South,Strawberry Shake,AC,22.6,Friday,1105,sales_2025-02-14.csv,Milkshake,0
2025-02-14,South,Chocolate Shake,AC,22.6,Friday,1250,sales_2025-02-14.csv,Milkshake,0
2025-02-14,South,Vanilla Shake,AC,22.6,Friday,1186,sales_2025-02-14.csv,Milkshake,0
2025-02-14,South,Orange Juice,AD,22.6,Friday,1261,sales_2025-02-14.csv,Fruit Juice,0
2025-02-14,South,Apple Juice,AD,22.6,Friday,1135,sales_2025-02-14.csv,Fruit Juice,0
2025-02-14,South,Mango Juice,AD,22.6,Friday,1348,sales_2025-02-14.csv,Fruit Juice,0
2025-02-14,South,Pepsi Max,AE,22.6,Friday,1232,sales_2025-02-14.csv,Diet Drink,0
2025-02-14,South,Cola Zero,AE,22.6,Friday,1148,sales_2025-02-14.csv,Diet Drink,0
2025-02-14,South,Sprite Zero,AE,22.6,Friday,1120,sales_2025-02-14.csv,Diet Drink,0
2025-02-14,South,Kombucha,AF,22.6,Friday,1027,sales_2025-02-14.csv,Functional Beverage,0
2025-02-14,South,Coconut Water,AF,22.6,Friday,2247,sales_2025-02-14.csv,Functional Beverage,1
2025-02-14,South,Isotonic Drink,AF,22.6,Friday,1007,sales_2025-02-14.csv,Functional Beverage,0
2025-02-14,East,Coca-Cola,AA,19.3,Friday,1311,sales_2025-02-14.csv,Carbonated Drink,0
2025-02-14,East,Fanta,AA,19.3,Friday,1416,sales_2025-02-14.csv,Carbonated Drink,0
2025-02-14,East,Sprite,AA,19.3,Friday,1446,sales_2025-02-14.csv,Carbonated Drink,0
2025-02-14,East,Pepsi,AA,19.3,Friday,1445,sales_2025-02-14.csv,Carbonated Drink,0
2025-02-14,East,Golden Milk,AB,19.3,Friday,798,sales_2025-02-14.csv,Plant-Based Drink,0
2025-02-14,East,Almond Drink,AB,19.3,Friday,798,sales_2025-02-14.csv,Plant-Based Drink,0
2025-02-14,East,Oat Latte,AB,19.3,Friday,957,sales_2025-02-14.csv,Plant-Based Drink,0
2025-02-14,East,Strawberry Shake,AC,19.3,Friday,899,sales_2025-02-14.csv,Milkshake,0
2025-02-14,East,Chocolate Shake,AC,19.3,Friday,1056,sales_2025-02-14.csv,Milkshake,0
2025-02-14,East,Vanilla Shake,AC,19.3,Friday,951,sales_2025-02-14.csv,Milkshake,0
2025-02-14,East,Orange Juice,AD,19.3,Friday,1418,sales_2025-02-14.csv,Fruit Juice,0
2025-02-14,East,Apple Juice,AD,19.3,Friday,1313,sales_2025-02-14.csv,Fruit Juice,0
2025-02-14,East,Mango Juice,AD,19.3,Friday,1260,sales_2025-02-14.csv,Fruit Juice,0
2025-02-14,East,Pepsi Max,AE,19.3,Friday,1164,sales_2025-02-14.csv,Diet Drink,0
2025-02-14,East,Cola Zero,AE,19.3,Friday,1103,sales_2025-02-14.csv,Diet Drink,0
2025-02-14,East,Sprite Zero,AE,19.3,Friday,1205,sales_2025-02-14.csv,Diet Drink,0
2025-02-14,East,Kombucha,AF,19.3,Friday,1170,sales_2025-02-14.csv,Functional Beverage,0
2025-02-14,East,Coconut Water,AF,19.3,Friday,1091,sales_2025-02-14.csv,Functional Beverage,0
2025-02-14,East,Isotonic Drink,AF,19.3,Friday,1076,sales_2025-02-14.csv,Functional Beverage,0
2025-02-15,North,Coca-Cola,AA,14.1,Saturday,1319,sales_2025-02-15.csv,Carbonated Drink,0
2025-02-15,North,Fanta,AA,14.1,Saturday,1244,sales_2025-02-15.csv,Carbonated Drink,0
2025-02-15,North,Sprite,AA,14.1,Saturday,1365,sales_2025-02-15.csv,Carbonated Drink,0
2025-02-15,North,Pepsi,AA,14.1,Saturday,1278,sales_2025-02-15.csv,Carbonated Drink,0
2025-02-15,North,Golden Milk,AB,14.1,Saturday,917,sales_2025-02-15.csv,Plant-Based Drink,0
2025-02-15,North,Almond Drink,AB,14.1,Saturday,909,sales_2025-02-15.csv,Plant-Based Drink,0
2025-02-15,North,Oat Latte,AB,14.1,Saturday,963,sales_2025-02-15.csv,Plant-Based Drink,0
2025-02-15,North,Strawberry Shake,AC,14.1,Saturday,1047,sales_2025-02-15.csv,Milkshake,0
2025-02-15,North,Chocolate Shake,AC,14.1,Saturday,1104,sales_2025-02-15.csv,Milkshake,0
2025-02-15,North,Vanilla Shake,AC,14.1,Saturday,1289,sales_2025-02-15.csv,Milkshake,0
2025-02-15,North,Orange Juice,AD,14.1,Saturday,1250,sales_2025-02-15.csv,Fruit Juice,0
2025-02-15,North,Apple Juice,AD,14.1,Saturday,1224,sales_2025-02-15.csv,Fruit Juice,0
2025-02-15,North,Mango Juice,AD,14.1,Saturday,1137,sales_2025-02-15.csv,Fruit Juice,0
2025-02-15,North,Pepsi Max,AE,14.1,Saturday,1152,sales_2025-02-15.csv,Diet Drink,0
2025-02-15,North,Cola Zero,AE,14.1,Saturday,1070,sales_2025-02-15.csv,Diet Drink,0
2025-02-15,North,Sprite Zero,AE,14.1,Saturday,1122,sales_2025-02-15.csv,Diet Drink,0
2025-02-15,North,Kombucha,AF,14.1,Saturday,1063,sales_2025-02-15.csv,Functional Beverage,0
2025-02-15,North,Coconut Water,AF,14.1,Saturday,931,sales_2025-02-15.csv,Functional Beverage,0
2025-02-15,North,Isotonic Drink,AF,14.1,Saturday,1064,sales_2025-02-15.csv,Functional Beverage,0
2025-02-15,South,Coca-Cola,AA,23.9,Saturday,1263,sales_2025-02-15.csv,Carbonated Drink,0
2025-02-15,South,Fanta,AA,23.9,Saturday,1327,sales_2025-02-15.csv,Carbonated Drink,0
2025-02-15,South,Sprite,AA,23.9,Saturday,1226,sales_2025-02-15.csv,Carbonated Drink,0
2025-02-15,South,Pepsi,AA,23.9,Saturday,1464,sales_2025-02-15.csv,Carbonated Drink,0
2025-02-15,South,Golden Milk,AB,23.9,Saturday,946,sales_2025-02-15.csv,Plant-Based Drink,0
2025-02-15,South,Almond Drink,AB,23.9,Saturday,910,sales_2025-02-15.csv,Plant-Based Drink,0
2025-02-15,South,Oat Latte,AB,23.9,Saturday,912,sales_2025-02-15.csv,Plant-Based Drink,0
2025-02-15,South,Strawberry Shake,AC,23.9,Saturday,1134,sales_2025-02-15.csv,Milkshake,0
2025-02-15,South,Chocolate Shake,AC,23.9,Saturday,1048,sales_2025-02-15.csv,Milkshake,0
2025-02-15,South,Vanilla Shake,AC,23.9,Saturday,1078,sales_2025-02-15.csv,Milkshake,0
2025-02-15,South,Orange Juice,AD,23.9,Saturday,1392,sales_2025-02-15.csv,Fruit Juice,0
